edge_id,from_node_id,to_node_id,distance_km,travel_time_min,highway,surface,access,oneway,lit,wheelchair,routable_walk,source_id
Eway/1361759620_1_R,N12d5015217_41d8925441,N12d5014859_41d8925829,0.005234,0.06,footway,,,,,,yes,way/1361759620
Eway/1361759621_0,N12d5015217_41d8925441,N12d5015202_41d8925255,0.002072,0.02,footway,paving_stones,,,,,yes,way/1361759621
Eway/1361759621_0_R,N12d5015202_41d8925255,N12d5015217_41d8925441,0.002072,0.02,footway,paving_stones,,,,,yes,way/1361759621
Eway/1361759621_1,N12d5015202_41d8925255,N12d5017864_41d8920428,0.058021,0.70,footway,paving_stones,,,,,yes,way/1361759621
Eway/1361759621_1_R,N12d5017864_41d8920428,N12d5015202_41d8925255,0.058021,0.70,footway,paving_stones,,,,,yes,way/1361759621
Eway/1361759622_0,N12d5016817_41d8927353,N12d5016904_41d8927186,0.001992,0.02,footway,,,,,,yes,way/1361759622
Eway/1361759622_0_R,N12d5016904_41d8927186,N12d5016817_41d8927353,0.001992,0.02,footway,,,,,,yes,way/1361759622
Eway/1361759623_0,N12d5016382_41d8928121,N12d5016219_41d8928407,0.003455,0.04,footway,,,,,,yes,way/1361759623
Eway/1361759623_0_R,N12d5016219_41d8928407,N12d5016382_41d8928121,0.003455,0.04,footway,,,,,,yes,way/1361759623
Eway/1361759624_0,N12d5015536_41d8928452,N12d5015835_41d8928579,0.002849,0.03,footway,,,,,,yes,way/1361759624
Eway/1361759624_0_R,N12d5015835_41d8928579,N12d5015536_41d8928452,0.002849,0.03,footway,,,,,,yes,way/1361759624
Eway/1361759625_0,N12d5009424_41d8935469,N12d5004116_41d8930136,0.073803,0.89,footway,asphalt,,,,,yes,way/1361759625
Eway/1361759625_0_R,N12d5004116_41d8930136,N12d5009424_41d8935469,0.073803,0.89,footway,asphalt,,,,,yes,way/1361759625
Eway/1361759625_1,N12d5004116_41d8930136,N12d4996723_41d8922736,0.102545,1.23,footway,asphalt,,,,,yes,way/1361759625
Eway/1361759625_1_R,N12d4996723_41d8922736,N12d5004116_41d8930136,0.102545,1.23,footway,asphalt,,,,,yes,way/1361759625
Eway/1361759626_0,N12d5009367_41d8936249,N12d5009054_41d8936153,0.002802,0.03,footway,sett,,,,,yes,way/1361759626
Eway/1361759626_0_R,N12d5009054_41d8936153,N12d5009367_41d8936249,0.002802,0.03,footway,sett,,,,,yes,way/1361759626
Eway/1361759627_0,N12d5010971_41d8936769,N12d5011163_41d8936812,0.001660,0.02,footway,,,,,,yes,way/1361759627
Eway/1361759627_0_R,N12d5011163_41d8936812,N12d5010971_41d8936769,0.001660,0.02,footway,,,,,,yes,way/1361759627
Eway/1361759628_0,N12d5012190_41d8935810,N12d5012253_41d8935705,0.001279,0.02,footway,,,,,,yes,way/1361759628
Eway/1361759628_0_R,N12d5012253_41d8935705,N12d5012190_41d8935810,0.001279,0.02,footway,,,,,,yes,way/1361759628
Eway/1361759629_0,N12d5019600_41d8929584,N12d5019534_41d8929524,0.000862,0.01,footway,,,,,,yes,way/1361759629
Eway/1361759629_0_R,N12d5019534_41d8929524,N12d5019600_41d8929584,0.000862,0.01,footway,,,,,,yes,way/1361759629
Eway/1361759630_0,N12d5020176_41d8930123,N12d5020257_41d8930192,0.001019,0.01,footway,,,,,,yes,way/1361759630
Eway/1361759630_0_R,N12d5020257_41d8930192,N12d5020176_41d8930123,0.001019,0.01,footway,,,,,,yes,way/1361759630
Eway/1361759631_0,N12d5024342_41d8936570,N12d5024455_41d8936682,0.001558,0.02,footway,,,,,,yes,way/1361759631
Eway/1361759631_0_R,N12d5024455_41d8936682,N12d5024342_41d8936570,0.001558,0.02,footway,,,,,,yes,way/1361759631
Eway/1361759632_0,N12d5023824_41d8936048,N12d5023742_41d8935973,0.001075,0.01,footway,,,,,,yes,way/1361759632
Eway/1361759632_0_R,N12d5023742_41d8935973,N12d5023824_41d8936048,0.001075,0.01,footway,,,,,,yes,way/1361759632
Eway/1361759632_1,N12d5023742_41d8935973,N12d5023815_41d8935926,0.000799,0.01,footway,,,,,,yes,way/1361759632
Eway/1361759632_1_R,N12d5023815_41d8935926,N12d5023742_41d8935973,0.000799,0.01,footway,,,,,,yes,way/1361759632
Eway/1361759632_2,N12d5023815_41d8935926,N12d5023930_41d8935853,0.001251,0.02,footway,,,,,,yes,way/1361759632
Eway/1361759632_2_R,N12d5023930_41d8935853,N12d5023815_41d8935926,0.001251,0.02,footway,,,,,,yes,way/1361759632
Eway/1361759633_0,N12d5017136_41d8940597,N12d5017197_41d8940664,0.000900,0.01,footway,,,,,,yes,way/1361759633
Eway/1361759633_0_R,N12d5017197_41d8940664,N12d5017136_41d8940597,0.000900,0.01,footway,,,,,,yes,way/1361759633
Eway/1361759634_0,N12d5016669_41d8940086,N12d5016624_41d8940045,0.000589,0.01,footway,,,,,,yes,way/1361759634
Eway/1361759634_0_R,N12d5016624_41d8940045,N12d5016669_41d8940086,0.000589,0.01,footway,,,,,,yes,way/1361759634
Eway/1361759635_0,N12d5011732_41d8936344,N12d5015605_41d8940461,0.055887,0.67,footway,,,,,,yes,way/1361759635
Eway/1361759635_0_R,N12d5015605_41d8940461,N12d5011732_41d8936344,0.055887,0.67,footway,,,,,,yes,way/1361759635
Eway/1361759635_1,N12d5015605_41d8940461,N12d5015252_41d8940954,0.006212,0.07,footway,,,,,,yes,way/1361759635
Eway/1361759635_1_R,N12d5015252_41d8940954,N12d5015605_41d8940461,0.006212,0.07,footway,,,,,,yes,way/1361759635
Eway/1361759636_0,N12d5016624_41d8940045,N12d5016324_41d8940191,0.002967,0.04,footway,,,,,,yes,way/1361759636
Eway/1361759636_0_R,N12d5016324_41d8940191,N12d5016624_41d8940045,0.002967,0.04,footway,,,,,,yes,way/1361759636
Eway/1361759637_0,N12d5016324_41d8940191,N12d5016078_41d8940299,0.002364,0.03,footway,,,,,,yes,way/1361759637
Eway/1361759637_0_R,N12d5016078_41d8940299,N12d5016324_41d8940191,0.002364,0.03,footway,,,,,,yes,way/1361759637
Eway/1361759637_1,N12d5016078_41d8940299,N12d5015832_41d8940408,0.002370,0.03,footway,,,,,,yes,way/1361759637
Eway/1361759637_1_R,N12d5015832_41d8940408,N12d5016078_41d8940299,0.002370,0.03,footway,,,,,,yes,way/1361759637
Eway/1361759638_0,N12d5015605_41d8940461,N12d5015832_41d8940408,0.001969,0.02,footway,,,,,,yes,way/1361759638
Eway/1361759638_0_R,N12d5015832_41d8940408,N12d5015605_41d8940461,0.001969,0.02,footway,,,,,,yes,way/1361759638
Eway/1362569029_0,N12d5003761_41d8844831,N12d5003307_41d8845392,0.007283,0.09,footway,asphalt,,,,,yes,way/1362569029
Eway/1362569029_0_R,N12d5003307_41d8845392,N12d5003761_41d8844831,0.007283,0.09,footway,asphalt,,,,,yes,way/1362569029
Eway/1362569029_1,N12d5003307_41d8845392,N12d5003032_41d8845732,0.004413,0.05,footway,asphalt,,,,,yes,way/1362569029
Eway/1362569029_1_R,N12d5003032_41d8845732,N12d5003307_41d8845392,0.004413,0.05,footway,asphalt,,,,,yes,way/1362569029
Eway/1362569030_0,N12d5003761_41d8844831,N12d5006596_41d8841596,0.042951,0.52,footway,asphalt,,,,,yes,way/1362569030
Eway/1362569030_0_R,N12d5006596_41d8841596,N12d5003761_41d8844831,0.042951,0.52,footway,asphalt,,,,,yes,way/1362569030
Eway/1362569030_1,N12d5006596_41d8841596,N12d5006430_41d8841440,0.002213,0.03,footway,asphalt,,,,,yes,way/1362569030
Eway/1362569030_1_R,N12d5006430_41d8841440,N12d5006596_41d8841596,0.002213,0.03,footway,asphalt,,,,,yes,way/1362569030
Eway/1362569030_2,N12d5006430_41d8841440,N12d5001529_41d8838012,0.055670,0.67,footway,asphalt,,,,,yes,way/1362569030
Eway/1362569030_2_R,N12d5001529_41d8838012,N12d5006430_41d8841440,0.055670,0.67,footway,asphalt,,,,,yes,way/1362569030
Eway/1362619186_0,N12d4993898_41d8967254,N12d4994034_41d8967305,0.001260,0.02,footway,paving_stones,,,,,yes,way/1362619186
Eway/1362619186_0_R,N12d4994034_41d8967305,N12d4993898_41d8967254,0.001260,0.02,footway,paving_stones,,,,,yes,way/1362619186
Eway/1362619187_0,N12d4992061_41d8966641,N12d4991864_41d8966578,0.001775,0.02,footway,,,,,,yes,way/1362619187
Eway/1362619187_0_R,N12d4991864_41d8966578,N12d4992061_41d8966641,0.001775,0.02,footway,,,,,,yes,way/1362619187
Eway/1362619187_1,N12d4991864_41d8966578,N12d4991974_41d8966331,0.002893,0.03,footway,,,,,,yes,way/1362619187
Eway/1362619187_1_R,N12d4991974_41d8966331,N12d4991864_41d8966578,0.002893,0.03,footway,,,,,,yes,way/1362619187
Eway/1362623904_0,N12d4973378_41d8951953,N12d4973256_41d8952089,0.001818,0.02,footway,,,,,,yes,way/1362623904
Eway/1362623904_0_R,N12d4973256_41d8952089,N12d4973378_41d8951953,0.001818,0.02,footway,,,,,,yes,way/1362623904
Eway/1362623904_1,N12d4973256_41d8952089,N12d4972832_41d8952562,0.006323,0.08,footway,,,,,,yes,way/1362623904
Eway/1362623904_1_R,N12d4972832_41d8952562,N12d4973256_41d8952089,0.006323,0.08,footway,,,,,,yes,way/1362623904
Eway/1362623904_2,N12d4972832_41d8952562,N12d4969057_41d8958289,0.070934,0.85,footway,,,,,,yes,way/1362623904
Eway/1362623904_2_R,N12d4969057_41d8958289,N12d4972832_41d8952562,0.070934,0.85,footway,,,,,,yes,way/1362623904
Eway/1362623905_0,N12d4971400_41d8951927,N12d4971202_41d8951846,0.001870,0.02,footway,paving_stones,,,,,yes,way/1362623905
Eway/1362623905_0_R,N12d4971202_41d8951846,N12d4971400_41d8951927,0.001870,0.02,footway,paving_stones,,,,,yes,way/1362623905
Eway/1362623905_1,N12d4971202_41d8951846,N12d4970176_41d8951191,0.011188,0.13,footway,paving_stones,,,,,yes,way/1362623905
Eway/1362623905_1_R,N12d4970176_41d8951191,N12d4971202_41d8951846,0.011188,0.13,footway,paving_stones,,,,,yes,way/1362623905
Eway/1362623905_2,N12d4970176_41d8951191,N12d4969248_41d8951179,0.007682,0.09,footway,paving_stones,,,,,yes,way/1362623905
Eway/1362623905_2_R,N12d4969248_41d8951179,N12d4970176_41d8951191,0.007682,0.09,footway,paving_stones,,,,,yes,way/1362623905
Eway/1362623906_0,N12d4990200_41d8950923,N12d4982902_41d8951007,0.060413,0.72,footway,paving_stones,,,,,yes,way/1362623906
Eway/1362623906_0_R,N12d4982902_41d8951007,N12d4990200_41d8950923,0.060413,0.72,footway,paving_stones,,,,,yes,way/1362623906
Eway/1362623906_1,N12d4982902_41d8951007,N12d4978254_41d8951039,0.038473,0.46,footway,paving_stones,,,,,yes,way/1362623906
Eway/1362623906_1_R,N12d4978254_41d8951039,N12d4982902_41d8951007,0.038473,0.46,footway,paving_stones,,,,,yes,way/1362623906
Eway/1362623907_0,N12d4980732_41d8949430,N12d4981494_41d8949506,0.006363,0.08,footway,,,,,,yes,way/1362623907
Eway/1362623907_0_R,N12d4981494_41d8949506,N12d4980732_41d8949430,0.006363,0.08,footway,,,,,,yes,way/1362623907
Eway/1362623907_1,N12d4981494_41d8949506,N12d4981976_41d8949554,0.004025,0.05,footway,,,,,,yes,way/1362623907
Eway/1362623907_1_R,N12d4981976_41d8949554,N12d4981494_41d8949506,0.004025,0.05,footway,,,,,,yes,way/1362623907
Eway/1362623908_0,N12d4981976_41d8949554,N12d4982123_41d8949583,0.001259,0.02,footway,,,,,,yes,way/1362623908
Eway/1362623908_0_R,N12d4982123_41d8949583,N12d4981976_41d8949554,0.001259,0.02,footway,,,,,,yes,way/1362623908
Eway/1362623908_1,N12d4982123_41d8949583,N12d4982342_41d8949684,0.002132,0.03,footway,,,,,,yes,way/1362623908
Eway/1362623908_1_R,N12d4982342_41d8949684,N12d4982123_41d8949583,0.002132,0.03,footway,,,,,,yes,way/1362623908
Eway/1362623908_2,N12d4982342_41d8949684,N12d4982795_41d8949689,0.003750,0.04,footway,,,,,,yes,way/1362623908
Eway/1362623908_2_R,N12d4982795_41d8949689,N12d4982342_41d8949684,0.003750,0.04,footway,,,,,,yes,way/1362623908
Eway/1362623908_3,N12d4982795_41d8949689,N12d4991777_41d8949528,0.074366,0.89,footway,,,,,,yes,way/1362623908
Eway/1362623908_3_R,N12d4991777_41d8949528,N12d4982795_41d8949689,0.074366,0.89,footway,,,,,,yes,way/1362623908
Eway/1362623909_0,N12d4980685_41d8949283,N12d4982036_41d8948253,0.016007,0.19,footway,,,,,,yes,way/1362623909
Eway/1362623909_0_R,N12d4982036_41d8948253,N12d4980685_41d8949283,0.016007,0.19,footway,,,,,,yes,way/1362623909
Eway/1362623909_1,N12d4982036_41d8948253,N12d4984363_41d8946258,0.029378,0.35,footway,,,,,,yes,way/1362623909
Eway/1362623909_1_R,N12d4984363_41d8946258,N12d4982036_41d8948253,0.029378,0.35,footway,,,,,,yes,way/1362623909
Eway/1362623909_2,N12d4984363_41d8946258,N12d4986620_41d8944167,0.029826,0.36,footway,,,,,,yes,way/1362623909
Eway/1362623909_2_R,N12d4986620_41d8944167,N12d4984363_41d8946258,0.029826,0.36,footway,,,,,,yes,way/1362623909
Eway/1362623909_3,N12d4986620_41d8944167,N12d4986716_41d8944172,0.000797,0.01,footway,,,,,,yes,way/1362623909
Eway/1362623909_3_R,N12d4986716_41d8944172,N12d4986620_41d8944167,0.000797,0.01,footway,,,,,,yes,way/1362623909
Eway/1362623910_0,N12d4980732_41d8949430,N12d4980504_41d8949408,0.001903,0.02,footway,,,,,,yes,way/1362623910
Eway/1362623910_0_R,N12d4980504_41d8949408,N12d4980732_41d8949430,0.001903,0.02,footway,,,,,,yes,way/1362623910
Eway/1362623910_1,N12d4980504_41d8949408,N12d4980685_41d8949283,0.002044,0.02,footway,,,,,,yes,way/1362623910
Eway/1362623910_1_R,N12d4980685_41d8949283,N12d4980504_41d8949408,0.002044,0.02,footway,,,,,,yes,way/1362623910
Eway/1362623911_0,N12d4982123_41d8949583,N12d4982225_41d8949187,0.004484,0.05,footway,,,,,,yes,way/1362623911
Eway/1362623911_0_R,N12d4982225_41d8949187,N12d4982123_41d8949583,0.004484,0.05,footway,,,,,,yes,way/1362623911
Eway/1362623911_1,N12d4982225_41d8949187,N12d4987485_41d8944629,0.066815,0.80,footway,,,,,,yes,way/1362623911
Eway/1362623911_1_R,N12d4987485_41d8944629,N12d4982225_41d8949187,0.066815,0.80,footway,,,,,,yes,way/1362623911
Eway/1362623912_0,N12d4986716_41d8944172,N12d4987047_41d8944360,0.003446,0.04,footway,asphalt,,,,,yes,way/1362623912
Eway/1362623912_0_R,N12d4987047_41d8944360,N12d4986716_41d8944172,0.003446,0.04,footway,asphalt,,,,,yes,way/1362623912
Eway/1362623912_1,N12d4987047_41d8944360,N12d4987485_41d8944629,0.004700,0.06,footway,asphalt,,,,,yes,way/1362623912
Eway/1362623912_1_R,N12d4987485_41d8944629,N12d4987047_41d8944360,0.004700,0.06,footway,asphalt,,,,,yes,way/1362623912
Eway/1362623913_0,N12d4992921_41d8947825,N12d4992768_41d8947950,0.001880,0.02,footway,asphalt,,,,,yes,way/1362623913
Eway/1362623913_0_R,N12d4992768_41d8947950,N12d4992921_41d8947825,0.001880,0.02,footway,asphalt,,,,,yes,way/1362623913
Eway/1362623914_0,N12d4993424_41d8947390,N12d4993563_41d8947265,0.001804,0.02,footway,asphalt,,,,,yes,way/1362623914
Eway/1362623914_0_R,N12d4993563_41d8947265,N12d4993424_41d8947390,0.001804,0.02,footway,asphalt,,,,,yes,way/1362623914
Eway/1362623915_0,N12d4993185_41d8948348,N12d4993424_41d8948520,0.002752,0.03,footway,paving_stones,,,,,yes,way/1362623915
Eway/1362623915_0_R,N12d4993424_41d8948520,N12d4993185_41d8948348,0.002752,0.03,footway,paving_stones,,,,,yes,way/1362623915
Eway/1362623916_0,N12d4993424_41d8948520,N12d4993691_41d8948703,0.003004,0.04,footway,asphalt,,,,,yes,way/1362623916
Eway/1362623916_0_R,N12d4993691_41d8948703,N12d4993424_41d8948520,0.003004,0.04,footway,asphalt,,,,,yes,way/1362623916
Eway/1362623916_1,N12d4993691_41d8948703,N12d4994101_41d8948983,0.004605,0.06,footway,asphalt,,,,,yes,way/1362623916
Eway/1362623916_1_R,N12d4994101_41d8948983,N12d4993691_41d8948703,0.004605,0.06,footway,asphalt,,,,,yes,way/1362623916
Eway/1362623917_0,N12d4991994_41d8950927,N12d4992009_41d8951010,0.000931,0.01,footway,,,,,,yes,way/1362623917
Eway/1362623917_0_R,N12d4992009_41d8951010,N12d4991994_41d8950927,0.000931,0.01,footway,,,,,,yes,way/1362623917
Eway/1362623918_0,N12d4990717_41d8951117,N12d4991194_41d8951198,0.004050,0.05,footway,paving_stones,,,,,yes,way/1362623918
Eway/1362623918_0_R,N12d4991194_41d8951198,N12d4990717_41d8951117,0.004050,0.05,footway,paving_stones,,,,,yes,way/1362623918
Eway/1362623918_1,N12d4991194_41d8951198,N12d4991498_41d8951249,0.002579,0.03,footway,paving_stones,,,,,yes,way/1362623918
Eway/1362623918_1_R,N12d4991498_41d8951249,N12d4991194_41d8951198,0.002579,0.03,footway,paving_stones,,,,,yes,way/1362623918
Eway/1362623919_0,N12d4991697_41d8951298,N12d4991498_41d8951249,0.001735,0.02,footway,,,,,,yes,way/1362623919
Eway/1362623919_0_R,N12d4991498_41d8951249,N12d4991697_41d8951298,0.001735,0.02,footway,,,,,,yes,way/1362623919
Eway/1362623920_0,N12d4991697_41d8951298,N12d4989479_41d8957141,0.067515,0.81,footway,,,,,,yes,way/1362623920
Eway/1362623920_0_R,N12d4989479_41d8957141,N12d4991697_41d8951298,0.067515,0.81,footway,,,,,,yes,way/1362623920
Eway/1362623921_0,N12d4990200_41d8950923,N12d4990511_41d8951085,0.003142,0.04,footway,,,,,,yes,way/1362623921
Eway/1362623921_0_R,N12d4990511_41d8951085,N12d4990200_41d8950923,0.003142,0.04,footway,,,,,,yes,way/1362623921
Eway/1362623921_1,N12d4990511_41d8951085,N12d4990538_41d8951500,0.004620,0.06,footway,,,,,,yes,way/1362623921
Eway/1362623921_1_R,N12d4990538_41d8951500,N12d4990511_41d8951085,0.004620,0.06,footway,,,,,,yes,way/1362623921
Eway/1362623921_2,N12d4990538_41d8951500,N12d4989554_41d8954651,0.035972,0.43,footway,,,,,,yes,way/1362623921
Eway/1362623921_2_R,N12d4989554_41d8954651,N12d4990538_41d8951500,0.035972,0.43,footway,,,,,,yes,way/1362623921
Eway/1362623921_3,N12d4989554_41d8954651,N12d4988736_41d8956785,0.024676,0.30,footway,,,,,,yes,way/1362623921
Eway/1362623921_3_R,N12d4988736_41d8956785,N12d4989554_41d8954651,0.024676,0.30,footway,,,,,,yes,way/1362623921
Eway/1362623922_0,N12d4990511_41d8951085,N12d4990717_41d8951117,0.001742,0.02,footway,,,,,,yes,way/1362623922
Eway/1362623922_0_R,N12d4990717_41d8951117,N12d4990511_41d8951085,0.001742,0.02,footway,,,,,,yes,way/1362623922
Eway/1362623924_0,N12d4982902_41d8951007,N12d4982890_41d8950887,0.001338,0.02,footway,paving_stones,,,,,yes,way/1362623924
Eway/1362623924_0_R,N12d4982890_41d8950887,N12d4982902_41d8951007,0.001338,0.02,footway,paving_stones,,,,,yes,way/1362623924
Eway/1362623925_0,N12d4982795_41d8949689,N12d4982803_41d8949837,0.001647,0.02,footway,,,,,,yes,way/1362623925
Eway/1362623925_0_R,N12d4982803_41d8949837,N12d4982795_41d8949689,0.001647,0.02,footway,,,,,,yes,way/1362623925
Eway/1362623926_0,N12d4982890_41d8950887,N12d4982842_41d8950373,0.005729,0.07,footway,,,,,,yes,way/1362623926
Eway/1362623926_0_R,N12d4982842_41d8950373,N12d4982890_41d8950887,0.005729,0.07,footway,,,,,,yes,way/1362623926
Eway/1362623926_1,N12d4982842_41d8950373,N12d4982803_41d8949837,0.005969,0.07,footway,,,,,,yes,way/1362623926
Eway/1362623926_1_R,N12d4982803_41d8949837,N12d4982842_41d8950373,0.005969,0.07,footway,,,,,,yes,way/1362623926
Eway/1362628682_0,N12d4989845_41d8921602,N12d4989664_41d8921399,0.002709,0.03,footway,,,,,,yes,way/1362628682
Eway/1362628682_0_R,N12d4989664_41d8921399,N12d4989845_41d8921602,0.002709,0.03,footway,,,,,,yes,way/1362628682
Eway/1362628682_1,N12d4989664_41d8921399,N12d4988098_41d8921997,0.014568,0.17,footway,,,,,,yes,way/1362628682
Eway/1362628682_1_R,N12d4988098_41d8921997,N12d4989664_41d8921399,0.014568,0.17,footway,,,,,,yes,way/1362628682
Eway/1362628683_0,N12d4989845_41d8921602,N12d4990242_41d8922032,0.005802,0.07,footway,asphalt,,,,,yes,way/1362628683
Eway/1362628683_0_R,N12d4990242_41d8922032,N12d4989845_41d8921602,0.005802,0.07,footway,asphalt,,,,,yes,way/1362628683
Eway/1362628683_1,N12d4990242_41d8922032,N12d4990695_41d8922521,0.006605,0.08,footway,asphalt,,,,,yes,way/1362628683
Eway/1362628683_1_R,N12d4990695_41d8922521,N12d4990242_41d8922032,0.006605,0.08,footway,asphalt,,,,,yes,way/1362628683
Eway/1362628684_0,N12d4990695_41d8922521,N12d4990748_41d8922572,0.000717,0.01,footway,asphalt,,,,,yes,way/1362628684
Eway/1362628684_0_R,N12d4990748_41d8922572,N12d4990695_41d8922521,0.000717,0.01,footway,asphalt,,,,,yes,way/1362628684
Eway/1362628685_0,N12d4990748_41d8922572,N12d4990002_41d8923039,0.008068,0.10,footway,,,,,,yes,way/1362628685
Eway/1362628685_0_R,N12d4990002_41d8923039,N12d4990748_41d8922572,0.008068,0.10,footway,,,,,,yes,way/1362628685
Eway/1362628685_1,N12d4990002_41d8923039,N12d4984168_41d8927874,0.072266,0.87,footway,,,,,,yes,way/1362628685
Eway/1362628685_1_R,N12d4984168_41d8927874,N12d4990002_41d8923039,0.072266,0.87,footway,,,,,,yes,way/1362628685
Eway/1362628685_2,N12d4984168_41d8927874,N12d4976487_41d8934478,0.097132,1.17,footway,,,,,,yes,way/1362628685
Eway/1362628685_2_R,N12d4976487_41d8934478,N12d4984168_41d8927874,0.097132,1.17,footway,,,,,,yes,way/1362628685
Eway/1362628686_0,N12d4990748_41d8922572,N12d4994778_41d8920895,0.038216,0.46,footway,asphalt,,,,,yes,way/1362628686
Eway/1362628686_0_R,N12d4994778_41d8920895,N12d4990748_41d8922572,0.038216,0.46,footway,asphalt,,,,,yes,way/1362628686
Eway/1362628686_1,N12d4994778_41d8920895,N12d4996723_41d8922736,0.026043,0.31,footway,asphalt,,,,,yes,way/1362628686
Eway/1362628686_1_R,N12d4996723_41d8922736,N12d4994778_41d8920895,0.026043,0.31,footway,asphalt,,,,,yes,way/1362628686
Eway/1362628687_0,N12d4994778_41d8920895,N12d4994948_41d8920834,0.001562,0.02,footway,,,,,,yes,way/1362628687
Eway/1362628687_0_R,N12d4994948_41d8920834,N12d4994778_41d8920895,0.001562,0.02,footway,,,,,,yes,way/1362628687
Eway/1362628688_0,N12d4994948_41d8920834,N12d4995530_41d8920595,0.005502,0.07,footway,,,,,,yes,way/1362628688
Eway/1362628688_0_R,N12d4995530_41d8920595,N12d4994948_41d8920834,0.005502,0.07,footway,,,,,,yes,way/1362628688
Eway/1362628688_1,N12d4995530_41d8920595,N12d4995874_41d8920453,0.003256,0.04,footway,,,,,,yes,way/1362628688
Eway/1362628688_1_R,N12d4995874_41d8920453,N12d4995530_41d8920595,0.003256,0.04,footway,,,,,,yes,way/1362628688
Eway/1362628689_0,N12d4995874_41d8920453,N12d4996127_41d8920348,0.002398,0.03,footway,,,,,,yes,way/1362628689
Eway/1362628689_0_R,N12d4996127_41d8920348,N12d4995874_41d8920453,0.002398,0.03,footway,,,,,,yes,way/1362628689
Eway/1362628690_0,N12d4996127_41d8920348,N12d4997324_41d8921618,0.017251,0.21,footway,paving_stones,,,,,yes,way/1362628690
Eway/1362628690_0_R,N12d4997324_41d8921618,N12d4996127_41d8920348,0.017251,0.21,footway,paving_stones,,,,,yes,way/1362628690
Eway/1362628691_0,N12d4975345_41d8935419,N12d4975420_41d8935353,0.000961,0.01,footway,asphalt,,,,,yes,way/1362628691
Eway/1362628691_0_R,N12d4975420_41d8935353,N12d4975345_41d8935419,0.000961,0.01,footway,asphalt,,,,,yes,way/1362628691
Eway/1362628691_1,N12d4975420_41d8935353,N12d4975295_41d8935281,0.001308,0.02,footway,asphalt,,,,,yes,way/1362628691
Eway/1362628691_1_R,N12d4975295_41d8935281,N12d4975420_41d8935353,0.001308,0.02,footway,asphalt,,,,,yes,way/1362628691
Eway/1362628692_0,N12d4974376_41d8936164,N12d4974226_41d8936275,0.001751,0.02,footway,asphalt,,,,,yes,way/1362628692
